,id,gb
376,5620,0
377,5621,0
378,5622,0
379,5623,0
380,5624,0
381,5625,0
382,5626,0
383,5627,0
384,5628,0
385,5629,0
386,5630,0
387,5631,0
388,5632,0
389,5633,0
390,5634,0
391,5635,0
392,5636,0
393,5637,0
394,5638,0
395,5639,0
396,5640,0
397,5641,0
398,5642,0
399,5643,0
400,5644,0
401,5645,0
402,5646,0
403,5647,0
404,5648,0
405,5649,0
406,5650,0
407,5651,0
408,5652,0
409,5653,0
410,5654,0
411,5655,0
412,5656,0
413,5657,0
414,5658,0
415,5659,0
416,5660,0
417,5661,0
418,5662,0
419,5663,0
420,5664,0
421,5665,0
422,5666,0
423,5667,0
424,5668,0
425,5669,0
426,5670,0
427,5671,0
428,5672,0
429,5673,0
430,5674,0
431,5675,0
432,5676,0
433,5677,0
434,5678,0
435,5679,0
436,5680,0
437,5681,0
438,5682,0
439,5683,0
440,5684,0
441,5685,0
442,5686,0
443,5687,0
444,5688,0
445,5689,0
446,5690,0
447,5691,0
448,5692,0
449,5693,0
450,5694,0
451,5695,0
452,5696,0
453,5697,0
454,5698,0
455,5699,0
456,5700,0
457,5701,0
458,5702,0
459,5703,0
460,5704,0
461,5705,0
462,5706,0
463,5707,0
464,5708,0
465,5709,0
466,5710,0
467,5711,0
468,5712,0
469,5713,0
470,5714,0
471,5715,0
472,5716,0
473,5717,0
474,5718,0
475,5719,0
476,5720,0
477,5721,0
478,5722,0
479,5723,0
480,5724,0
481,5725,0
482,5726,0
483,5727,0
484,5728,0
485,5729,0
486,5730,0
487,5731,0
488,5732,0
489,5733,0
490,5734,0
491,5735,0
492,5736,0
493,5737,0
494,5738,0
495,5739,0
496,5740,0
497,5741,0
498,5742,0
499,5743,0
500,5744,0
501,5745,0
502,5746,0
503,5747,0
504,5748,0
505,5749,0
506,5750,0
507,5751,0
508,5752,0
509,5753,0
510,5754,0
511,5755,0
512,5756,0
513,5757,0
514,5758,0
515,5759,0
516,5760,0
517,5761,0
518,5762,0
519,5763,0
520,5764,0
521,5765,0
522,5766,0
523,5767,0
524,5768,0
525,5769,0
526,5770,0
527,5771,0
528,5772,0
529,5773,0
530,5774,0
531,5775,0
532,5776,0
533,5777,0
534,5778,0
535,5779,0
536,5780,0
537,5781,0
538,5782,0
539,5783,0
540,5784,0
541,5785,0
542,5786,0
543,5787,0
544,5788,0
545,5789,0
546,5790,0
547,5791,0
548,5792,0
549,5793,0
550,5794,0
551,5795,0
552,5796,0
553,5797,0
554,5798,0
555,5799,0
556,5800,0
557,5801,0
558,5802,0
559,5803,0
560,5804,0
561,5805,0
562,5806,0
563,5807,0
564,5808,0
565,5809,0
566,5810,0
567,5811,0
568,5812,0
569,5813,0
570,5814,0
571,5815,0
572,5816,0
573,5817,0
574,5818,0
575,5819,0
576,5820,0
577,5821,0
578,5822,0
579,5823,0
580,5824,0
581,5825,0
582,5826,0
583,5827,0
584,5828,0
585,5829,0
586,5830,0
587,5831,0
588,5832,0
589,5833,0
590,5834,0
591,5835,0
592,5836,0
593,5837,0
594,5838,0
595,5839,0
596,5840,0
597,5841,0
598,5842,0
599,5843,0
600,5844,0
601,5845,0
602,5846,0
603,5847,0
604,5848,0
605,5849,0
606,5850,0
607,5851,0
608,5852,0
609,5853,0
610,5854,0
611,5855,0
612,5856,0
613,5857,0
614,5858,0
615,5859,0
616,5860,0
617,5861,0
618,5862,0
619,5863,0
620,5864,0
621,5865,0
622,5866,0
623,5867,0
624,5868,0
625,5869,0
626,5870,0
627,5871,0
628,5872,0
629,5873,0
630,5874,0
631,5875,0
632,5876,0
633,5877,0
634,5878,0
635,5879,0
636,5880,0
637,5881,0
638,5882,0
639,5883,0
640,5884,0
641,5885,0
642,5886,0
643,5887,0
644,5888,0
645,5889,0
646,5890,0
647,5891,0
648,5892,0
649,5893,0
650,5894,0
651,5895,0
652,5896,0
653,5897,0
654,5898,0
655,5899,0
656,5900,0
657,5901,0
658,5902,0
659,5903,0
660,5904,0
661,5905,0
662,5906,0
663,5907,0
664,5908,0
665,5909,0
666,5910,0
667,5911,0
668,5912,0
669,5913,0
670,5914,0
671,5915,0
672,5916,0
673,5917,0
674,5918,0
675,5919,0
676,5920,0
677,5921,0
678,5922,0
679,5923,0
680,5924,0
681,5925,0
682,5926,0
683,5927,0
684,5928,0
685,5929,0
686,5930,0
687,5931,0
688,5932,0
689,5933,0
690,5934,0
691,5935,0
692,5936,0
693,5937,0
694,5938,0
695,5939,0
696,5940,0
697,5941,0
698,5942,0
699,5943,0
700,5944,0
701,5945,0
702,5946,0
703,5947,0
704,5948,0
705,5949,0
706,5950,0
707,5951,0
708,5952,0
709,5953,0
710,5954,0
711,5955,0
712,5956,0
713,5957,0
714,5958,0
715,5959,0
716,5960,0
717,5961,0
718,5962,0
719,5963,0
720,5964,0
721,5965,0
722,5966,0
723,5967,0
724,5968,0
725,5969,0
726,5970,0
727,5971,0
728,5972,0
729,5973,0
730,5974,0
731,5975,0
732,5976,0
733,5977,0
734,5978,0
735,5979,0
736,5980,0
737,5981,0
738,5982,0
739,5983,0
740,5984,0
741,5985,0
742,5986,0
743,5987,0
744,5988,0
745,5989,0
746,5990,0
747,5991,0
748,5992,0
749,5993,0
750,5994,0
751,5995,0
752,5996,0
753,5997,0
754,5998,0
755,5999,0
756,6000,0
757,6001,0
758,6002,0
759,6003,0
760,6004,0
761,6005,0
762,6006,0
763,6007,0
764,6008,0
765,6009,0
766,6010,0
767,6011,0
768,6012,0
769,6013,0
770,6014,0
771,6015,0
772,6016,0
773,6017,0
774,6018,0
775,6019,0
776,6020,0
777,6021,0
778,6022,0
779,6023,0
780,6024,0
781,6025,1
782,6026,0
783,6027,0
784,6028,0
785,6029,0
786,6030,0
787,6031,0
788,6032,0
789,6033,0
790,6034,0
791,6035,0
792,6036,0
793,6037,0
794,6038,0
795,6039,0
796,6040,0
797,6041,0
798,6042,0
799,6043,0
800,6044,0
801,6045,0
802,6046,0
803,6047,0
804,6048,0
805,6049,0
806,6050,0
807,6051,0
808,6052,0
809,6053,0
810,6054,0
811,6055,0
812,6056,0
813,6057,0
814,6058,0
815,6059,0
816,6060,0
817,6061,0
818,6062,0
819,6063,0
820,6064,0
821,6065,0
822,6066,0
823,6067,0
824,6068,0
825,6069,0
826,6070,0
827,6071,0
828,6072,0
829,6073,0
830,6074,0
831,6075,0
832,6076,0
833,6077,0
834,6078,0
835,6079,0
836,6080,0
837,6081,0
838,6082,0
839,6083,0
840,6084,0
841,6085,0
842,6086,0
843,6087,0
844,6088,0
845,6089,0
846,6090,0
847,6091,0
848,6092,0
849,6093,0
850,6094,0
851,6095,0
852,6096,0
853,6097,0
854,6098,0
855,6099,0
856,6100,0
857,6101,0
858,6102,0
859,6103,0
860,6104,0
861,6105,0
862,6106,0
863,6107,0
864,6108,0
865,6109,0
866,6110,0
867,6111,0
868,6112,0
869,6113,0
870,6114,0
871,6115,0
872,6116,0
873,6117,0
874,6118,0
875,6119,0
876,6120,0
877,6121,0
878,6122,0
879,6123,0
880,6124,0
881,6125,0
882,6126,0
883,6127,0
884,6128,0
885,6129,0
886,6130,0
887,6131,0
888,6132,0
889,6133,0
890,6134,0
891,6135,0
892,6136,0
893,6137,0
894,6138,0
895,6139,0
896,6140,0
897,6141,0
898,6142,0
899,6143,0
900,6144,0
901,6145,0
902,6146,0
903,6147,0
904,6148,0
905,6149,0
906,6150,0
907,6151,0
908,6152,0
909,6153,0
910,6154,0
911,6155,0
912,6156,0
913,6157,0
914,6158,0
915,6159,0
916,6160,0
917,6161,0
918,6162,0
919,6163,0
920,6164,0
921,6165,0
922,6166,0
923,6167,0
924,6168,0
925,6169,0
926,6170,0
927,6171,0
928,6172,0
929,6173,0
930,6174,0
931,6175,0
932,6176,0
933,6177,0
934,6178,0
935,6179,0
936,6180,0
937,6181,0
938,6182,0
939,6183,0
940,6184,0
941,6185,0
942,6186,0
943,6187,0
944,6188,0
945,6189,0
946,6190,0
947,6191,0
948,6192,0
949,6193,0
950,6194,0
951,6195,0
952,6196,0
953,6197,0
954,6198,0
955,6199,0
956,6200,0
957,6201,0
958,6202,0
959,6203,0
960,6204,0
961,6205,0
962,6206,0
963,6207,0
964,6208,0
965,6209,0
966,6210,0
967,6211,0
968,6212,0
969,6213,0
970,6214,0
971,6215,0
972,6216,0
973,6217,0
974,6218,0
975,6219,0
976,6220,0
977,6221,0
978,6222,0
979,6223,0
980,6224,0
981,6225,0
982,6226,0
983,6227,0
984,6228,0
985,6229,0
986,6230,0
987,6231,0
988,6232,0
989,6233,0
990,6234,0
991,6235,0
992,6236,0
993,6237,0
994,6238,0
995,6239,0
996,6240,0
997,6241,0
998,6242,0
999,6243,0
1000,6244,0
1001,6245,0
1002,6246,0
1003,6247,0
1004,6248,0
1005,6249,0
1006,6250,0
1007,6251,0
1008,6252,0
1009,6253,0
1010,6254,0
1011,6255,0
1012,6256,0
1013,6257,0
1014,6258,0
1015,6259,0
1016,6260,0
1017,6261,0
1018,6262,0
1019,6263,0
1020,6264,0
1021,6265,0
1022,6266,0
1023,6267,0
1024,6268,0
1025,6269,0
1026,6270,0
1027,6271,0
1028,6272,0
1029,6273,0
1030,6274,0
1031,6275,0
1032,6276,0
1033,6277,0
1034,6278,0
1035,6279,0
1036,6280,0
1037,6281,0
1038,6282,0
1039,6283,0
1040,6284,0
1041,6285,0
1042,6286,0
1043,6287,0
1044,6288,0
1045,6289,0
1046,6290,0
1047,6291,0
1048,6292,0
1049,6293,0
1050,6294,0
1051,6295,0
1052,6296,0
1053,6297,0
1054,6298,0
1055,6299,0
1056,6300,0
1057,6301,0
1058,6302,0
1059,6303,0
1060,6304,0
1061,6305,0
1062,6306,0
1063,6307,0
1064,6308,0
1065,6309,0
1066,6310,0
1067,6311,0
1068,6312,0
1069,6313,0
1070,6314,0
1071,6315,0
1072,6316,0
1073,6317,0
1074,6318,0
1075,6319,0
1076,6320,0
1077,6321,0
1078,6322,0
1079,6323,0
1080,6324,0
1081,6325,0
1082,6326,0
1083,6327,0
1084,6328,0
1085,6329,0
1086,6330,0
1087,6331,0
1088,6332,0
1089,6333,0
1090,6334,0
1091,6335,0
1092,6336,0
1093,6337,0
1094,6338,0
1095,6339,0
1096,6340,0
1097,6341,0
1098,6342,0
1099,6343,0
1100,6344,0
1101,6345,0
1102,6346,0
1103,6347,0
1104,6348,0
1105,6349,0
1106,6350,0
1107,6351,0
1108,6352,0
1109,6353,0
1110,6354,0
1111,6355,0
1112,6356,0
1113,6357,0
1114,6358,0
1115,6359,0
1116,6360,0
1117,6361,0
1118,6362,0
1119,6363,0
1120,6364,0
1121,6365,0
1122,6366,0
1123,6367,0
1124,6368,0
1125,6369,0
1126,6370,0
1127,6371,0
1128,6372,0
1129,6373,0
1130,6374,0
1131,6375,0
1132,6376,0
1133,6377,0
1134,6378,0
1135,6379,0
1136,6380,0
1137,6381,0
1138,6382,0
1139,6383,0
1140,6384,0
1141,6385,0
1142,6386,0
1143,6387,0
1144,6388,0
1145,6389,0
1146,6390,0
1147,6391,0
1148,6392,0
1149,6393,0
1150,6394,0
1151,6395,0
1152,6396,0
1153,6397,0
1154,6398,0
1155,6399,0
1156,6400,0
1157,6401,0
1158,6402,0
1159,6403,0
1160,6404,0
1161,6405,0
1162,6406,0
1163,6407,0
1164,6408,0
1165,6409,0
1166,6410,0
1167,6411,0
1168,6412,0
1169,6413,0
1170,6414,0
1171,6415,0
1172,6416,0
1173,6417,0
1174,6418,0
1175,6419,0
1176,6420,0
1177,6421,0
1178,6422,0
1179,6423,0
1180,6424,0
1181,6425,0
1182,6426,0
1183,6427,0
1184,6428,0
1185,6429,0
1186,6430,0
1187,6431,0
1188,6432,0
1189,6433,0
1190,6434,0
1191,6435,0
1192,6436,0
1193,6437,0
1194,6438,0
1195,6439,0
1196,6440,0
1197,6441,0
1198,6442,0
1199,6443,0
1200,6444,0
1201,6445,0
1202,6446,0
1203,6447,0
1204,6448,0
1205,6449,0
1206,6450,0
1207,6451,0
1208,6452,0
1209,6453,0
1210,6454,0
1211,6455,0
1212,6456,0
1213,6457,0
1214,6458,0
1215,6459,0
1216,6460,0
1217,6461,0
1218,6462,0
1219,6463,0
1220,6464,0
1221,6465,0
1222,6466,0
1223,6467,0
1224,6468,0
1225,6469,0
1226,6470,0
1227,6471,0
1228,6472,0
1229,6473,0
1230,6474,0
1231,6475,0
1232,6476,0
1233,6477,0
1234,6478,0
1235,6479,0
1236,6480,0
1237,6481,0
1238,6482,0
1239,6483,0
1240,6484,0
1241,6485,0
1242,6486,0
1243,6487,0
1244,6488,0
1245,6489,0
1246,6490,0
1247,6491,0
1248,6492,0
1249,6493,0
1250,6494,0
1251,6495,0
1252,6496,0
1253,6497,0
1254,6498,0
1255,6499,0
1256,6500,0
1257,6501,0
1258,6502,0
1259,6503,0
1260,6504,0
1261,6505,0
1262,6506,0
1263,6507,0
1264,6508,0
1265,6509,0
1266,6510,0
1267,6511,0
1268,6512,0
1269,6513,0
1270,6514,0
1271,6515,0
1272,6516,0
1273,6517,0
1274,6518,0
1275,6519,0
1276,6520,0
1277,6521,0
1278,6522,0
1279,6523,0
1280,6524,0
1281,6525,0
1282,6526,0
1283,6527,0
1284,6528,0
1285,6529,0
1286,6530,0
1287,6531,0
1288,6532,0
1289,6533,0
1290,6534,0
1291,6535,0
1292,6536,0
1293,6537,0
1294,6538,0
1295,6539,0
1296,6540,0
1297,6541,0
1298,6542,0
1299,6543,0
1300,6544,0
1301,6545,0
1302,6546,0
1303,6547,0
1304,6548,0
1305,6549,0
1306,6550,0
1307,6551,0
1308,6552,0
1309,6553,0
1310,6554,0
1311,6555,0
1312,6556,0
1313,6557,0
1314,6558,0
1315,6559,0
1316,6560,0
1317,6561,0
1318,6562,0
1319,6563,0
1320,6564,0
1321,6565,0
1322,6566,0
1323,6567,0
1324,6568,0
1325,6569,0
1326,6570,0
1327,6571,0
1328,6572,0
1329,6573,0
1330,6574,0
1331,6575,0
1332,6576,0
1333,6577,0
1334,6578,0
1335,6579,0
1336,6580,0
1337,6581,0
1338,6582,0
1339,6583,0
1340,6584,0
1341,6585,0
1342,6586,0
1343,6587,0
1344,6588,0
1345,6589,0
1346,6590,0
1347,6591,0
1348,6592,0
1349,6593,0
1350,6594,0
1351,6595,0
1352,6596,0
1353,6597,0
1354,6598,0
1355,6599,0
1356,6600,0
1357,6601,0
1358,6602,0
1359,6603,0
1360,6604,0
1361,6605,0
1362,6606,0
1363,6607,0
1364,6608,0
1365,6609,0
1366,6610,0
1367,6611,0
1368,6612,0
1369,6613,0
1370,6614,0
1371,6615,0
1372,6616,0
1373,6617,0
1374,6618,0
1375,6619,0
1376,6620,0
1377,6621,0
1378,6622,0
1379,6623,0
1380,6624,0
1381,6625,0
1382,6626,0
1383,6627,0
1384,6628,0
1385,6629,0
1386,6630,0
1387,6631,0
1388,6632,0
1389,6633,0
1390,6634,0
1391,6635,0
1392,6636,0
1393,6637,0
1394,6638,0
1395,6639,0
1396,6640,0
1397,6641,0
1398,6642,0
1399,6643,0
1400,6644,0
1401,6645,0
1402,6646,0
1403,6647,0
1404,6648,0
1405,6649,0
1406,6650,0
1407,6651,0
1408,6652,0
1409,6653,0
1410,6654,0
1411,6655,0
1412,6656,0
1413,6657,0
1414,6658,0
1415,6659,0
1416,6660,0
1417,6661,0
1418,6662,0
1419,6663,0
1420,6664,0
1421,6665,0
1422,6666,0
1423,6667,0
1424,6668,0
1425,6669,0
1426,6670,0
1427,6671,0
1428,6672,0
1429,6673,0
1430,6674,0
1431,6675,0
1432,6676,0
1433,6677,0
1434,6678,0
1435,6679,0
1436,6680,0
1437,6681,0
1438,6682,0
1439,6683,0
1440,6684,0
1441,6685,0
1442,6686,0
1443,6687,0
1444,6688,0
1445,6689,0
1446,6690,0
1447,6691,0
1448,6692,0
1449,6693,0
1450,6694,0
1451,6695,0
1452,6696,0
1453,6697,0
1454,6698,0
1455,6699,0
1456,6700,0
1457,6701,0
1458,6702,0
1459,6703,0
1460,6704,0
1461,6705,0
1462,6706,0
1463,6707,0
1464,6708,0
1465,6709,0
1466,6710,0
1467,6711,0
1468,6712,0
1469,6713,0
1470,6714,0
1471,6715,0
1472,6716,0
1473,6717,0
1474,6718,0
1475,6719,0
1476,6720,0
1477,6721,0
1478,6722,0
1479,6723,0
1480,6724,0
1481,6725,0
1482,6726,0
1483,6727,0
1484,6728,0
1485,6729,0
1486,6730,0
1487,6731,0
1488,6732,0
1489,6733,0
1490,6734,0
1491,6735,0
1492,6736,0
1493,6737,0
1494,6738,0
1495,6739,0
1496,6740,0
1497,6741,0
1498,6742,0
1499,6743,0
1500,6744,0
1501,6745,0
1502,6746,0
1503,6747,0
1504,6748,0
1505,6749,0
1506,6750,0
1507,6751,0
1508,6752,0
1509,6753,0
1510,6754,0
1511,6755,0
1512,6756,0
1513,6757,0
1514,6758,0
1515,6759,0
1516,6760,0
1517,6761,0
1518,6762,0
1519,6763,0
1520,6764,0
1521,6765,0
1522,6766,0
1523,6767,0
1524,6768,0
1525,6769,0
1526,6770,0
1527,6771,0
1528,6772,0
1529,6773,0
1530,6774,0
1531,6775,0
1532,6776,0
1533,6777,0
1534,6778,0
1535,6779,0
1536,6780,0
1537,6781,0
1538,6782,0
1539,6783,0
1540,6784,0
1541,6785,0
1542,6786,0
1543,6787,0
1544,6788,0
1545,6789,0
1546,6790,0
1547,6791,0
1548,6792,0
1549,6793,0
1550,6794,0
1551,6795,0
1552,6796,0
1553,6797,0
1554,6798,0
1555,6799,0
1556,6800,0
1557,6801,0
1558,6802,0
1559,6803,0
1560,6804,0
1561,6805,0
1562,6806,0
1563,6807,0
1564,6808,0
1565,6809,0
1566,6810,0
1567,6811,0
1568,6812,0
1569,6813,0
1570,6814,0
1571,6815,0
1572,6816,0
1573,6817,0
1574,6818,0
1575,6819,0
1576,6820,0
1577,6821,0
1578,6822,0
1579,6823,0
1580,6824,0
1581,6825,0
1582,6826,0
1583,6827,0
1584,6828,0
1585,6829,0
1586,6830,0
1587,6831,0
1588,6832,0
1589,6833,0
1590,6834,0
1591,6835,0
1592,6836,0
1593,6837,0
1594,6838,0
1595,6839,0
1596,6840,0
1597,6841,0
1598,6842,0
1599,6843,0
1600,6844,0
1601,6845,0
1602,6846,0
1603,6847,0
1604,6848,0
1605,6849,0
1606,6850,0
1607,6851,0
1608,6852,0
1609,6853,0
1610,6854,0
1611,6855,0
1612,6856,0
1613,6857,0
1614,6858,0
1615,6859,0
1616,6860,0
1617,6861,0
1618,6862,0
1619,6863,0
1620,6864,0
1621,6865,0
1622,6866,0
1623,6867,0
1624,6868,0
1625,6869,0
1626,6870,0
1627,6871,0
1628,6872,0
1629,6873,0
1630,6874,0
1631,6875,0
1632,6876,0
1633,6877,0
1634,6878,0
1635,6879,0
1636,6880,0
1637,6881,0
1638,6882,0
1639,6883,0
1640,6884,0
1641,6885,0
1642,6886,0
1643,6887,0
1644,6888,0
1645,6889,0
1646,6890,0
1647,6891,0
1648,6892,0
1649,6893,0
1650,6894,0
1651,6895,0
1652,6896,0
1653,6897,0
1654,6898,0
1655,6899,0
1656,6900,0
1657,6901,0
1658,6902,0
1659,6903,0
1660,6904,0
1661,6905,0
1662,6906,0
1663,6907,0
1664,6908,0
1665,6909,0
1666,6910,0
1667,6911,0
1668,6912,0
1669,6913,0
1670,6914,0
1671,6915,0
1672,6916,0
1673,6917,0
1674,6918,0
1675,6919,0
1676,6920,0
1677,6921,0
1678,6922,0
1679,6923,0
1680,6924,0
1681,6925,0
1682,6926,0
1683,6927,0
1684,6928,0
1685,6929,0
1686,6930,0
1687,6931,0
1688,6932,0
1689,6933,0
1690,6934,0
1691,6935,0
1692,6936,0
1693,6937,0
1694,6938,0
1695,6939,0
1696,6940,0
1697,6941,0
1698,6942,0
1699,6943,0
1700,6944,0
1701,6945,0
1702,6946,0
1703,6947,0
1704,6948,0
1705,6949,0
1706,6950,0
1707,6951,0
1708,6952,0
1709,6953,0
1710,6954,0
1711,6955,0
1712,6956,0
1713,6957,0
1714,6958,0
1715,6959,0
1716,6960,0
1717,6961,0
1718,6962,0
1719,6963,0
1720,6964,0
1721,6965,0
1722,6966,0
1723,6967,0
1724,6968,0
1725,6969,0
1726,6970,0
1727,6971,0
1728,6972,0
1729,6973,0
1730,6974,0
1731,6975,0
1732,6976,0
1733,6977,0
1734,6978,0
1735,6979,0
1736,6980,0
1737,6981,0
1738,6982,0
1739,6983,0
1740,6984,0
1741,6985,0
1742,6986,0
1743,6987,0
1744,6988,0
1745,6989,0
1746,6990,0
1747,6991,0
1748,6992,0
1749,6993,0
1750,6994,0
1751,6995,0
1752,6996,0
1753,6997,0
1754,6998,0
1755,6999,0
1756,7000,0
1757,7001,0
1758,7002,0
1759,7003,0
1760,7004,0
1761,7005,0
1762,7006,0
1763,7007,0
1764,7008,0
1765,7009,0
1766,7010,0
1767,7011,0
1768,7012,0
1769,7013,0
1770,7014,0
1771,7015,0
1772,7016,0
1773,7017,0
1774,7018,0
1775,7019,0
1776,7020,0
1777,7021,0
1778,7022,0
1779,7023,0
1780,7024,0
1781,7025,0
1782,7026,0
1783,7027,0
1784,7028,0
1785,7029,0
1786,7030,0
1787,7031,0
1788,7032,0
1789,7033,0
1790,7034,0
1791,7035,0
1792,7036,0
1793,7037,0
1794,7038,0
1795,7039,0
1796,7040,0
1797,7041,0
1798,7042,0
1799,7043,0
1800,7044,0
1801,7045,0
1802,7046,0
1803,7047,0
1804,7048,0
1805,7049,0
1806,7050,0
1807,7051,0
1808,7052,0
1809,7053,0
1810,7054,0
1811,7055,0
1812,7056,0
1813,7057,0
1814,7058,0
1815,7059,0
1816,7060,0
1817,7061,0
1818,7062,0
1819,7063,0
1820,7064,0
1821,7065,0
1822,7066,0
1823,7067,0
1824,7068,0
1825,7069,0
1826,7070,0
1827,7071,0
1828,7072,0
1829,7073,0
1830,7074,0
1831,7075,0
1832,7076,0
1833,7077,0
1834,7078,0
1835,7079,0
1836,7080,0
1837,7081,0
1838,7082,0
1839,7083,0
1840,7084,0
1841,7085,0
1842,7086,0
1843,7087,0
1844,7088,0
1845,7089,0
1846,7090,0
1847,7091,0
1848,7092,0
1849,7093,0
1850,7094,0
1851,7095,0
1852,7096,0
1853,7097,0
1854,7098,0
1855,7099,0
1856,7100,0
1857,7101,0
1858,7102,0
1859,7103,0
1860,7104,0
1861,7105,0
1862,7106,0
1863,7107,0
1864,7108,0
1865,7109,0
1866,7110,0
1867,7111,0
1868,7112,0
1869,7113,0
1870,7114,0
1871,7115,0
1872,7116,0
